L'oeuf est petit.	The egg is small.
Je veux une pomme de terre.	I want a potato.
La pomme de terre est chaude.	The potato is hot.
C'est un yaourt nature.	It is a plain yogurt.
Le yaourt est bon.	The yogurt is good.
L'oeil est bleu.	The eye is blue.
Un oeil fermé.	An eye closed.
Le pouce est court.	The thumb is short.
Mon pouce fait mal.	My thumb hurts.
La cheville est gonflée.	The ankle is swollen.
Il a une cheville forte.	He has a strong ankle.
Le coeur bat vite.	The heart beats fast.
Un coeur d'or.	A heart of gold.
Le salon est grand.	The living room is big.
Je suis dans le salon.	I am in the living room.
Ma chambre à coucher est bleue.	My bedroom is blue.
Il entre dans la chambre à coucher.	He enters the bedroom.
La salle de bain est petite.	The bathroom is small.
Où est la salle de bain ?	Where is the bathroom?
La garde-robe est ouverte.	The wardrobe is open.
Elle a une grande garde-robe.	She has a large wardrobe.
Le buffle est grand.	The buffalo is big.
Je vois un buffle.	I see a buffalo.
Le coq chante.	The rooster sings.
C'est un petit coq.	It is a small rooster.
Le kangourou saute.	The kangaroo jumps.
Un kangourou est ici.	A kangaroo is here.
Le panda mange.	The panda eats.
J'aime le panda.	I love the panda.
La grenouille est verte.	The frog is green.
Une grenouille saute.	A frog jumps.
L'aigle vole haut.	The eagle flies high.
C'est un bel aigle.	It is a beautiful eagle.
La salle de classe est grande.	The classroom is big.
Je suis dans la salle de classe.	I am in the classroom.
Le tableau noir est vieux.	The blackboard is old.
Regardez le tableau noir.	Look at the blackboard.
Le collège est fermé.	The college is closed.
Je vais au collège.	I am going to college.
Il est un ouvrier.	He is a worker.
L'ouvrier travaille ici.	The worker works here.
Il veut se tenir debout.	He wants to stand.
Vous vouloir le pain?	Do you want the bread?
Je dois s'habiller vite.	I must get dressed quickly.
Il aime s'habiller en noir.	He likes to dress in black.
C'est un jour de la semaine.	It is a weekday.
Quel jour de la semaine est-ce?	What day of the week is it?
Le matin est brumeux.	The morning is foggy.
Le paysage est brumeux.	The landscape is foggy.
J'entends le tonnerre.	I hear the thunder.
Le tonnerre est fort.	The thunder is loud.
Voici un bel arc en ciel.	Here is a beautiful rainbow.
L'arc en ciel est grand.	The rainbow is big.
La température est basse.	The temperature is low.
Quelle est la température?	What is the temperature?
La prévision est mauvaise.	The forecast is bad.
Je regarde la prévision.	I am looking at the forecast.
La congélation est lente.	The freezing is slow.
Le sac de congélation.	The freezing bag.
Je paye en espèces.	I pay in cash.
Il a tout en espèces.	He has everything in cash.
La boutique est fermée.	The shop is closed.
J'aime cette petite boutique.	I love this little shop.
Le supermarché est grand.	The supermarket is big.
Je vais au supermarché.	I am going to the supermarket.
Le centre commercial est loin.	The mall is far.
Voici le centre commercial.	Here is the mall.
Je ne veux pas dépenser.	I do not want to spend.
Tu vas dépenser trop.	You are going to spend too much.
Je peux enregistrer le fichier.	I can save the file.
Il faut enregistrer le document.	It is necessary to save the document.
J'ai beaucoup de temps libre.	I have a lot of free time.
Qu'est-ce que tu fais pendant ton temps libre?	What do you do during your free time?
Ma tablette est bleue.	My tablet is blue.
J'ai une tablette.	I have a tablet.
La clinique est ici.	The clinic is here.
Où est la clinique ?	Where is the clinic?
J'ai mal de ventre.	I have a stomachache.
Il a mal de ventre.	He has a stomachache.
J'ai mal de dents.	I have a toothache.
Elle a mal de dents.	She has a toothache.
Voici l'ordonnance.	Here is the prescription.
L'ordonnance est là.	The prescription is there.
Je veux se sentir mieux.	I want to feel better.
Tu peux se sentir mieux.	You can feel better.
J'ai une ordonnance pour ce médicament.	I have a prescription for this medication.
Où est le bureau de poste ?	Where is the post office?
Je vais au bureau de poste.	I am going to the post office.
La mosquée est très belle.	The mosque is very beautiful.
Il cherche la mosquée.	He is looking for the mosque.
C'est une petite boutique.	It is a small shop.
J'aime cette boutique.	I like this shop.
L'autobus est bleu.	The bus is blue.
Je prends l'autobus.	I take the bus.
La plateforme est grande.	The platform is big.
Où est la plateforme?	Where is the platform?
Le trafic est lent.	The traffic is slow.
Il y a du trafic.	There is traffic.
C'est un gros embouteillage.	It is a big traffic jam.
L'embouteillage est ici.	The traffic jam is here.
L'itinéraire est long.	The route is long.
Voici l'itinéraire.	Here is the route.
Mademoiselle est ici.	Miss is here.
Le calendrier est vieux.	The schedule is old.
Regardez le calendrier.	Look at the schedule.
Voici mon itinéraire.	Here is my route.
Sa carrière est très intéressante.	Her career is very interesting.
Je commence une nouvelle carrière.	I am starting a new career.
La date limite est demain.	The deadline is tomorrow.
Quelle est la date limite ?	What is the deadline?
Il veut une promotion.	He wants a promotion.
Elle a reçu une promotion.	She received a promotion.
Nous devons embaucher un expert.	We must hire an expert.
L'entreprise veut embaucher Paul.	The company wants to hire Paul.
Je veux postuler ici.	I want to apply here.
Voulez-vous postuler pour ce poste ?	Do you want to apply for this position?
Il faut reprendre le travail.	It is time to resume work.
Je peux reprendre la lecture.	I can resume the reading.
C'est une grande responsabilité.	It is a big responsibility.
Quelle est votre responsabilité ?	What is your responsibility?
Mon lieu de travail est calme.	My workplace is quiet.
J'aime mon lieu de travail.	I love my workplace.
Je veux prendre sa retraite.	I want to retire.
Il va prendre sa retraite bientôt.	He will retire soon.
C'est une belle réalisation.	It is a beautiful achievement.
Quelle est votre plus grande réalisation ?	What is your greatest achievement?
L'employeur est très gentil.	The employer is very kind.
Qui est votre nouvel employeur ?	Who is your new employer?
La conférence est intéressante.	The lecture is interesting.
Je vais à la conférence.	I am going to the lecture.
Il a une bourse d'études.	He has a scholarship.
La bourse d'études est utile.	The scholarship is useful.
L'éducation est très importante.	Education is very important.
Elle aime son éducation.	She likes her education.
Je dois mémoriser ce mot.	I must memorize this word.
Il peut mémoriser la liste.	He can memorize the list.
La diversité culturelle est belle.	Cultural diversity is beautiful.
C'est une tradition culturelle.	It is a cultural tradition.
Le menu est personnalisé.	The menu is personalized.
J'ai un plan personnalisé.	I have a personalized plan.
La cuisine locale est bonne.	The local cuisine is good.
J'aime la mode locale.	I love local fashion.
C'est un point de repère.	It is a landmark.
Je cherche le point de repère.	I am looking for the landmark.
Le village est petit.	The village is small.
J'aime mon village.	I love my village.
Je veux explorer la ville.	I want to explore the city.
On va explorer le bois.	We are going to explore the woods.
Je veux visiter Paris.	I want to visit Paris.
On va visiter le musée.	We are going to visit the museum.
Protégeons notre environnement.	Let's protect our environment.
L'environnement est fragile.	The environment is fragile.
La pollution est mauvaise.	Pollution is bad.
Il y a trop de pollution.	There is too much pollution.
C'est un sac en plastique.	It is a plastic bag.
Je n'aime pas le plastique en plastique.	I do not like plastic.
La température monte.	The temperature is rising.
La faune est diverse.	The wildlife is diverse.
J'aime observer la faune.	I love observing the wildlife.
C'est une énergie solaire.	It is solar energy.
Le panneau solaire fonctionne.	The solar panel works.
L'énergie renouvelable est utile.	Renewable energy is useful.
C'est un choix renouvelable.	It is a renewable choice.
Le carbone est partout.	Carbon is everywhere.
Le cycle du carbone change.	The carbon cycle is changing.
C'est un produit écologique.	It is an eco-friendly product.
Soyons plus écologique.	Let's be more eco-friendly.
L'internet est lent.	The internet is slow.
J'utilise internet.	I use the internet.
Mon téléphone intelligent est noir.	My smartphone is black.
Où est ton téléphone intelligent ?	Where is your smartphone?
C'est un bon site internet.	It is a good website.
Je visite ce site internet.	I am visiting this website.
Je veux télécharger le livre.	I want to download the book.
Peux-tu télécharger ce fichier ?	Can you download this file?
Je vais télécharger la photo.	I am going to upload the photo.
Il faut télécharger le document.	You must upload the document.
J'envoie un email.	I am sending an email.
Ton email est ici.	Your email is here.
Le serveur est hors ligne.	The server is offline.
Il est encore hors ligne.	He is still offline.
Mon mot de passe est secret.	My password is secret.
Oubliez votre mot de passe.	Forget your password.
Le réseau est très fort.	The network is very strong.
Cherchez le réseau.	Look for the network.
Le clavier est sans fil.	The keyboard is wireless.
C'est un réseau sans fil.	It is a wireless network.
Il faut mettre à jour.	It is necessary to update.
Je veux mettre à jour.	I want to update.
Cliquez sur le bouton.	Click on the button.
Veuillez cliquer ici.	Please click here.
J'aime les médias sociaux.	I like social media.
Les médias sociaux sont populaires.	Social media are popular.
C'est un monde numérique.	It is a digital world.
Le format est numérique.	The format is digital.
Le prix est relatif.	The price is relative.
C'est un fait relatif.	It is a relative fact.
Elle a une bonne relation.	She has a good relationship.
La relation est forte.	The relationship is strong.
Il faut respecter les parents.	It is necessary to respect parents.
Je veux respecter la loi.	I want to respect the law.
Cela peut dépendre du temps.	That can depend on the weather.
Tout peut dépendre de lui.	Everything can depend on him.
Ils s'entendre très bien.	They get along very well.
Nous s'entendre avec elle.	We get along with her.
Je veux prendre soin d'elle.	I want to take care of her.
Il doit prendre soin du chat.	He must take care of the cat.
Le canal est très profond.	The canal is very deep.
Il marche près du canal.	He is walking near the canal.
Ils vont diffuser le match.	They are going to broadcast the match.
Je veux diffuser cette vidéo.	I want to broadcast this video.
J'utilise les médias sociaux.	I use social media.
C'est une publicité pourNike.	It is an advertisement for Nike.
Je regarde la publicité.	I am watching the advertisement.
L'école est publique.	The school is public.
C'est une place publique.	It is a public square.
Je dois mettre à jour mon téléphone.	I must update my phone.
Peux-tu mettre à jour la liste?	Can you update the list?
Voici les dernières nouvelles.	Here are the breaking news.
Je lis les dernières nouvelles.	I am reading the breaking news.
Je veux publier un article.	I want to publish an article.
Il va publier son livre.	He is going to publish his book.
J'aime ma routine.	I love my routine.
C'est une routine simple.	It is a simple routine.
Un repas équilibré est bon.	A balanced meal is good.
Il veut un régime équilibré.	He wants a balanced diet.
C'est un style de vie sain.	It is a healthy lifestyle.
J'aime ton style de vie.	I love your lifestyle.
La méditation aide beaucoup.	Meditation helps a lot.
Je pratique la méditation.	I practice meditation.
L'alimentation est importante.	Nutrition is important.
Une bonne alimentation est utile.	Good nutrition is useful.
Cette protéine est pure.	This protein is pure.
Je mange plus de protéine.	I eat more protein.
Une calorie est une unité.	A calorie is a unit.
Je compte chaque calorie.	I count every calorie.
Le bien-être est essentiel.	Wellness is essential.
Je cherche le bien-être.	I am looking for wellness.
La remise en forme est dure.	Fitness is hard.
J'aime la remise en forme.	I love fitness.
Mon coeur est content.	My heart is happy.
L'inégalité est un problème grave.	Inequality is a serious problem.
Il lutte contre l'inégalité.	He fights against inequality.
La discrimination est interdite.	Discrimination is forbidden.
Stop la discrimination sociale.	Stop social discrimination.
Je cherche mon bien-être.	I am looking for my well-being.
Il est un bon citoyen.	He is a good citizen.
Le citoyen vote demain.	The citizen votes tomorrow.
Le gouvernement change.	The government is changing.
C'est un grand gouvernement.	It is a large government.
La protestation commence ici.	The protest starts here.
Une protestation est possible.	A protest is possible.
La sensibilisation est nécessaire.	Awareness is necessary.
Merci pour la sensibilisation.	Thank you for the awareness.
Je veux faire un don.	I want to donate.
Faire un don aide beaucoup.	Donating helps a lot.
Le logement est cher.	Housing is expensive.
Je cherche un nouveau logement.	I am looking for a new housing.
Les soins de santé coûtent cher.	Healthcare costs a lot.
J'ai besoin de soins de santé.	I need healthcare.
L'éducation est un droit.	Education is a right.
J'aime mon éducation.	I love my education.
Une nouvelle génération arrive.	A new generation is arriving.
C'est la première génération.	It is the first generation.
J'aide les personnes âgées.	I help elderly people.
Ils respectent les personnes âgées.	They respect elderly people.
La majorité est d'accord.	The majority agrees.
Une majorité a voté.	A majority voted.
Je déteste cette inégalité.	I hate this inequality.
Mes finances sont bonnes.	My finances are good.
Il gère ses finances.	He manages his finances.
Le bénéfice est bas.	The profit is low.
Nous voulons un bénéfice.	We want a profit.
C'est une dépense utile.	It is a useful expense.
La dépense est élevée.	The expense is high.
L'économie change vite.	The economy changes fast.
Il étudie l'économie.	He studies the economy.
J'ai des actions.	I have stocks.
Les actions montent.	The stocks are rising.
L'échange est rapide.	The exchange is fast.
C'est un échange juste.	It is a fair exchange.
C'est un grand atout.	It is a great asset.
Ton atout est clair.	Your asset is clear.
C'est une responsabilité lourde.	It is a heavy liability.
La responsabilité est partagée.	The liability is shared.
La croissance est lente.	The growth is slow.
Nous voyons la croissance.	We see the growth.
L'industrie est forte.	The industry is strong.
C'est une vieille industrie.	It is an old industry.
Je veux investir.	I want to invest.
Il doit investir ici.	He must invest here.
Je vais enregistrer ceci.	I am going to save this.
Il faut enregistrer tout.	It is necessary to save everything.
Tu peux dépenser ça.	You can spend that.
Le commerce est actif.	The trade is active.
C'est un commerce local.	It is a local trade.
Le fournisseur est tard.	The supplier is late.
C'est mon fournisseur.	It is my supplier.
Les services sont chers.	The services are expensive.
J'aime ces services.	I like these services.
La marge bénéficiaire monte.	The profit margin is rising.
La marge bénéficiaire chute.	The profit margin is falling.
Je veux expérimenter ce produit.	I want to experiment with this product.
On peut expérimenter ici.	One can experiment here.
C'est une belle découverte.	It is a beautiful discovery.
La découverte est importante.	The discovery is important.
Quelle est ta méthode ?	What is your method?
La méthode est simple.	The method is simple.
Prenez un échantillon.	Take a sample.
L'échantillon est petit.	The sample is small.
L'observation est lente.	The observation is slow.
Une observation précise est nécessaire.	A precise observation is necessary.
La conclusion est claire.	The conclusion is clear.
Je tire une conclusion.	I am drawing a conclusion.
Il peut prédire le temps.	He can predict the weather.
Je ne sais pas prédire.	I do not know how to predict.
On doit comparer les prix.	We must compare the prices.
Je veux comparer ces deux livres.	I want to compare these two books.
C'est une invention géniale.	It is a genius invention.
L'invention change tout.	The invention changes everything.
Les innovations sont rapides.	The innovations are fast.
Il aime les innovations.	He likes innovations.
J'étudie la biologie.	I study biology.
La biologie est fascinante.	Biology is fascinating.
La physique est difficile.	Physics is difficult.
Il aime la physique.	He likes physics.
La génétique est complexe.	Genetics is complex.
Elle étudie la génétique.	She studies genetics.
La molécule est petite.	The molecule is small.
C'est une molécule d'eau.	It is a water molecule.
La cellule est vivante.	The cell is alive.
Une cellule est minuscule.	A cell is tiny.
L'organisme est fragile.	The organism is fragile.
C'est un organisme marin.	It is a marine organism.
L'environnement est protégé.	The environment is protected.
Il respecte l'environnement.	He respects the environment.
Je dois valider le ticket.	I must validate the ticket.
Veuillez valider votre choix.	Please validate your choice.
Je protège mon environnement.	I protect my environment.
Elle a une personnalité forte.	She has a strong personality.
Sa personnalité est très calme.	His personality is very calm.
Il est très travailleur.	He is very hardworking.
Je suis un homme travailleur.	I am a hardworking man.
Elle est très sortante.	She is very outgoing.
Il est devenu plus sortant.	He became more outgoing.
Voici la conclusion du livre.	Here is the conclusion of the book.
Quelle est votre conclusion ?	What is your conclusion?
Elle fait une réclamation.	She is making a claim.
La réclamation est reçue.	The claim is received.
Quelle est la signification ?	What is the significance?
La signification est claire.	The significance is clear.
L'implication est grave.	The implication is serious.
Je comprends l'implication.	I understand the implication.
Je veux évaluer le prix.	I want to evaluate the price.
Il faut évaluer le risque.	It is necessary to evaluate the risk.
Pouvez-vous justifier ce choix ?	Can you justify this choice?
Il doit justifier son acte.	He must justify his act.
Il aime critiquer tout.	He likes to criticize everything.
Ne pas critiquer le plan.	Do not criticize the plan.
Nous devons analyser les données.	We must analyze the data.
Je vais analyser le texte.	I am going to analyze the text.
Comment interpréter ce signe ?	How to interpret this sign?
Elle peut interpréter le rôle.	She can interpret the role.
Je peux résumer l'histoire.	I can summarize the story.
Il veut résumer le livre.	He wants to summarize the book.
On peut comparer les deux.	One can compare the two.
Voulez-vous comparer les prix ?	Do you want to compare prices?
Le contraste est fort.	The contrast is strong.
Il y a un contraste net.	There is a sharp contrast.
Il veut conclure le débat.	He wants to conclude the debate.
Je peux conclure maintenant.	I can conclude now.
On peut déduire la réponse.	One can infer the answer.
Je peux déduire que oui.	I can infer that yes.
On peut déduire le résultat.	One can deduce the result.
Je déduire sa présence.	I deduce his presence.
C'est fondé sur des preuves.	It is evidence-based.
L'argument est fondé sur des preuves.	The argument is evidence-based.
Le ticket est valide.	The ticket is valid.
C'est un choix valide.	It is a valid choice.
Le code est invalide.	The code is invalid.
C'est un argument invalide.	It is an invalid argument.
L'argument est persuasif.	The argument is persuasive.
Il est très persuasif.	He is very persuasive.
C'est une grande faiblesse.	It is a great weakness.
Je vois une faiblesse.	I see a weakness.
Son implication dans le projet est totale.	His involvement in the project is total.
Le marché mondial est vaste.	The global market is vast.
C'est un problème mondial.	It is a global problem.
Le changement climatique est réel.	Climate change is real.
On combat le changement climatique.	We fight climate change.
L'immigration est un sujet complexe.	Immigration is a complex subject.
Elle étudie l'immigration.	She studies immigration.
Le conflit dure depuis longtemps.	The conflict has lasted a long time.
Il veut éviter le conflit.	He wants to avoid the conflict.
La négociation commence demain.	The negotiation begins tomorrow.
Nous sommes en négociation.	We are in negotiation.
Le bois est durable.	The wood is sustainable.
C'est un choix durable.	It is a sustainable choice.
Le développement est lent.	The development is slow.
Il favorise le développement.	He favors development.
La pollution est grave.	The pollution is serious.
On réduit la pollution.	We are reducing pollution.
La déforestation nuit à la forêt.	Deforestation harms the forest.
On observe la déforestation.	We observe the deforestation.
La sécheresse tue les plantes.	The drought kills the plants.
C'est une longue sécheresse.	It is a long drought.
L'inondation a tout détruit.	The flood destroyed everything.
On craint l'inondation.	We fear the flood.
La famine touche an own pays.	Famine affects several countries.
C'est une famine terrible.	It is a terrible famine.
La migration est naturelle.	Migration is natural.
Ils analysent la migration.	They analyze the migration.
On doit sanctionner le fautif.	We must sanction the culprit.
Il faut sanctionner l'erreur.	It is necessary to sanction the error.
La coalition est forte.	The coalition is strong.
Ils forment une coalition.	They are forming a coalition.
L'alliance est scellée.	The alliance is sealed.
C'est une alliance solide.	It is a solid alliance.
La pandémie est terminée.	The pandemic is over.
C'était une pandémie mondiale.	It was a global pandemic.
L'énergie est renouvelable.	The energy is renewable.
C'est un resource renouvelable.	It is a renewable resource.
La préservation est essentielle.	Conservation is essential.
Elle travaille pour la préservation.	She works for conservation.
La biodiversité est riche.	Biodiversity is rich.
On protège la biodiversité.	We protect biodiversity.
La stabilité est revenue.	Stability has returned.
Il cherche la stabilité.	He seeks stability.
La tension monte.	The tension is rising.
Il y a une tension ici.	There is a tension here.
Une inondation arrive vite.	A flood arrives quickly.
Le thème est intéressant.	The theme is interesting.
Quel est le thème?	What is the theme?
La galerie est ouverte.	The gallery is open.
Je visite la galerie.	I am visiting the gallery.
L'exposition est gratuite.	The exhibition is free.
J'aime cette exposition.	I like this exhibition.
La sculpture est grande.	The sculpture is big.
C'est une belle sculpture.	It is a beautiful sculpture.
C'est un chef d'oeuvre.	It is a masterpiece.
Le chef d'oeuvre est ici.	The masterpiece is here.
Le paysage est beau.	The landscape is beautiful.
Je peins un paysage.	I am painting a landscape.
Le résumé est court.	The summary is short.
Lisez le résumé ici.	Read the summary here.
Elle est ma source d'inspiration.	She is my source of inspiration.
Où est votre source d'inspiration?	Where is your source of inspiration?
Ses expressions sont claires.	His expressions are clear.
J'aime vos expressions.	I like your expressions.
Le symbole est rouge.	The symbol is red.
C'est un symbole fort.	It is a strong symbol.
La métaphore est utile.	The metaphor is useful.
C'est une métaphore simple.	It is a simple metaphor.
Je lis une fiction.	I am reading a fiction.
La fiction est amusante.	The fiction is fun.
La non-fiction est vraie.	The non-fiction is true.
Je préfère la non-fiction.	I prefer non-fiction.
C'est une biographie courte.	It is a short biography.
J'écris ma biographie.	I am writing my biography.
Nous devons dialoguer.	We must dialogue.
Voulez-vous dialoguer?	Do you want to dialogue?
Le verset est court.	The verse is short.
Lisez le verset suivant.	Read the following verse.
Je veux accomplir ma mission.	I want to accomplish my mission.
Il peut accomplir ce travail.	He can accomplish this work.
Il faut maintenir le calme.	It is necessary to maintain the calm.
Je veux maintenir le contact.	I want to maintain contact.
Ils exiger un paiement rapide.	They require a fast payment.
Les règles exiger du respect.	The rules require respect.
Cela peut consister en un jeu.	This can consist of a game.
Les cours consister en lectures.	The courses consist of readings.
Je veux souligner ce point.	I want to emphasize this point.
Il doit souligner l'importance.	He must emphasize the importance.
Tous contribuer au projet.	Everyone contribute to the project.
Je veux contribuer un peu.	I want to contribute a little.
Je veux reconnaître ton talent.	I want to acknowledge your talent.
Ils doivent reconnaître l'erreur.	They must acknowledge the error.
Il faut établir un plan.	It is necessary to establish a plan.
Je veux établir un lien.	I want to establish a link.
C'est un bénéfice réel.	It is a real benefit.
Le bénéfice est petit.	The benefit is small.
Cela peut affecter le prix.	That can affect the price.
Le froid peut affecter la peau.	The cold can affect the skin.
Je veux augmenter le volume.	I want to increase the volume.
Le prix peut augmenter.	The price can increase.
Il faut diminuer le bruit.	It is necessary to decrease the noise.
Je veux diminuer mon stress.	I want to decrease my stress.
Je veux réduire le sucre.	I want to reduce the sugar.
Il faut réduire les coûts.	It is necessary to reduce costs.
Je veux encourager les élèves.	I want to encourage the students.
Il faut encourager l'art.	It is necessary to encourage art.
Ne pas décourager l'équipe.	Do not discourage the team.
Le froid peut décourager.	The cold can discourage.
Je veux persuader mon ami.	I want to persuade my friend.
Il peut persuader le jury.	He can persuade the jury.
Je veux convaincre mon père.	I want to convince my father.
Il faut convaincre le client.	It is necessary to convince the client.
Je veux suggérer un livre.	I want to suggest a book.
Il peut suggérer un lieu.	He can suggest a place.
L'estimation est très haute.	The estimate is very high.
Voici mon estimation finale.	Here is my final estimate.
Je veux calculer le prix.	I want to calculate the price.
Il faut calculer la distance.	It is necessary to calculate the distance.
Je veux déterminer la cause.	I want to determine the cause.
Il doit déterminer le sens.	He must determine the meaning.
Je veux considérer l'offre.	I want to consider the offer.
Il faut considérer les faits.	It is necessary to consider the facts.
Les yeux refléter la joie.	The eyes reflect the joy.
Les eaux refléter le ciel.	The waters reflect the sky.
Cela peut indiquer un problème.	That can indicate a problem.
Le signe peut indiquer le nord.	The sign can indicate north.
Je veux clarifier ce point.	I want to clarify this point.
Il faut clarifier la situation.	It is necessary to clarify the situation.
Ce paradigme change tout.	This paradigm changes everything.
Le paradigme est nouveau.	The paradigm is new.
La méthodologie est claire.	The methodology is clear.
Quelle est votre méthodologie ?	What is your methodology?
Le consensus est total.	The consensus is total.
Nous cherchons un consensus.	We are looking for a consensus.
La corrélation est faible.	The correlation is weak.
Voyez-vous une corrélation ?	Do you see a correlation?
La justification est nécessaire.	The justification is necessary.
Quelle est votre justification ?	What is your justification?
C'est un fait empirique.	It is an empirical fact.
La preuve est empirique.	The proof is empirical.
Le cadre est théorique.	The framework is theoretical.
C'est un risque théorique.	It is a theoretical risk.
Le contexte est important.	The context is important.
Changez le contexte.	Change the context.
C'est un aspect clé.	It is a key aspect.
Cet aspect est complexe.	This aspect is complex.
Le facteur est déterminant.	The factor is determining.
Un facteur change tout.	One factor changes everything.
L'ensemble de données est grand.	The data set is large.
L'ensemble de données est prêt.	The data set is ready.
Les statistiques sont justes.	The statistics are correct.
Lisez les statistiques.	Read the statistics.
La pertinence est faible.	The relevance is low.
Je doute de sa pertinence.	I doubt its relevance.
La validité est prouvée.	The validity is proven.
Vérifiez la validité.	Verify the validity.
La fiabilité est essentielle.	The reliability is essential.
La fiabilité est bonne.	The reliability is good.
Il veut extrapoler les faits.	He wants to extrapolate the facts.
On peut extrapoler ici.	One can extrapolate here.
Il faut quantifier le risque.	It is necessary to quantify the risk.
Peut-on quantifier cela ?	Can we quantify this?
Le contraste est frappant.	The contrast is striking.
Il y a un contraste.	There is a contrast.
Il doit synthétiser le texte.	He must synthesize the text.
Je vais synthétiser les idées.	I will synthesize the ideas.
Il faut examiner le dossier.	It is necessary to examine the file.
Je veux examiner la preuve.	I want to examine the evidence.
C'est une affirmation forte.	It is a strong assertion.
Son affirmation est fausse.	His assertion is false.
La prémisse est fausse.	The premise is false.
Quelle est la prémisse ?	What is the premise?
J'utilise cet ensemble de données.	I am using this data set.
Le délégué arrive bientôt.	The delegate arrives soon.
Il est le délégué.	He is the delegate.
Cela peut faciliter le travail.	That can facilitate the work.
Je veux faciliter le processus.	I want to facilitate the process.
Je vais assurer la liaison.	I will liaise.
Il doit assurer la liaison.	He must liaise.
Nous devons mettre en œuvre le plan.	We must implement the plan.
Il faut mettre en œuvre l'idée.	It is necessary to implement the idea.
Je peux superviser le projet.	I can oversee the project.
Elle doit superviser l'équipe.	She must oversee the team.
On veut rationaliser le flux.	We want to streamline the flow.
Il faut rationaliser les coûts.	It is necessary to streamline the costs.
Je dois prioriser mes tâches.	I must prioritize my tasks.
Il faut prioriser ce dossier.	It is necessary to prioritize this file.
Nous allons collaborer ensemble.	We are going to collaborate together.
Je veux collaborer avec vous.	I want to collaborate with you.
Il faut optimiser le temps.	It is necessary to optimize the time.
On peut optimiser le moteur.	We can optimize the engine.
