الموقد ساخن جدا	The stove is very hot.
نظفت الموقد اليوم	I cleaned the stove today.
البالوعة مسدودة هنا	The sink is clogged here.
الماء في البالوعة	The water is in the sink.
هذه شرفة كبيرة	This is a large balcony.
هذه بالوعة نظيفة	This is a clean sink.
هذا موقد قديم	This is an old stove.
هذه بقرة كبيرة	This is a big cow.
أين بقرة المزرعة؟	Where is the farm cow?
جاموس قوي جداً	Buffalo is very strong.
رأيت جاموس في الغابة	I saw a buffalo in the forest.
عنزة صغيرة هنا	A small goat is here.
أكلت عنزة العشب	The goat ate the grass.
هذا خروف أبيض	This is a white sheep.
خروف ينام هناك	A sheep is sleeping there.
خنزير في الحديقة	A pig in the garden.
هذا خنزير صغير	This is a small pig.
أين الماوس الخاص بك؟	Where is your mouse?
الماوس على الطاولة	The mouse is on the table.
سافرت إلى تركيا	I traveled to Turkey.
تركيا بلد جميل	Turkey is a beautiful country.
النمر حيوان سريع	The tiger is a fast animal.
رأيت النمر في الحديقة	I saw the tiger in the zoo.
هو لا يتحمل الألم	He cannot bear the pain.
أنا لا يتحمل هذا الضجيج	I cannot bear this noise.
الغزلان تجري بسرعة	The deer run fast.
هذه الغزلان جميلة	These deer are beautiful.
زرافة طويلة جداً	A very tall giraffe.
الزرافة تأكل الشجر	The giraffe eats the trees.
حمار وحشي مخطط	A striped zebra.
رأيت حمار وحشي	I saw a zebra.
الكنغر يقفز عالياً	The kangaroo jumps high.
أين يعيش الكنغر؟	Where does the kangaroo live?
ضفدع أخضر صغير	A small green frog.
الضفدع في الماء	The frog is in the water.
سلحفاة بطيئة جداً	A very slow turtle.
هذه سلحفاة قديمة	This is an old turtle.
العنكبوت يبني بيتاً	The spider builds a house.
خفت من العنكبوت	I was afraid of the spider.
نملة صغيرة تعمل	A small ant is working.
أين نملة السكر؟	Where is the sugar ant?
بومة في الشجرة	An owl in the tree.
بومة تسهر ليلاً	An owl stays up at night.
الفصول الدراسية كبيرة جداً	The classrooms are very large.
أحب الفصول الدراسية الجديدة	I love the new classrooms.
الواجبات المنزلية صعبة اليوم	The homework is difficult today.
أكتب الواجبات المنزلية الآن	I am writing the homework now.
هذه ممحاة صغيرة	This is a small eraser.
أين ممحاة القلم؟	Where is the pencil eraser?
حاكم المسافة قصير	The ruler distance is short.
استخدم حاكم البلاستيك	Use the plastic ruler.
ضابط شرطة في الشارع	A police officer is in the street.
رأيت ضابط شرطة اليوم	I saw a police officer today.
احصل على كتاب جديد	Get a new book.
احصل على مساعدة هنا	Get help here.
أرتدي ملابسي بسرعة	I get dressed quickly.
أنا أرتدي ملابسي الآن	I am getting dressed now.
أخذت دش سريع	I took a quick shower.
أريد دش دافئ	I want a warm shower.
أنا اذهب إلى السرير	I go to bed.
متى اذهب إلى السرير؟	When do I go to bed?
أستيقظ في وقت مبكر	I wake up early.
أعمل في وقت مبكر	I work early.
أدرس في أيام الأسبوع	I study on weekdays.
أعمل في أيام الأسبوع	I work on weekdays.
أنا ابدأ الدرس	I start the lesson.
متى ابدأ العمل؟	When do I start work?
الجو غائم اليوم	The weather is cloudy today.
يوم غائم في المدينة	A cloudy day in the city.
الجو ضبابي جدا	The weather is very foggy.
طريق ضبابي في الصباح	A foggy road in the morning.
سحابة بيضاء في السماء	A white cloud in the sky.
هذه سحابة كبيرة	This is a big cloud.
نجمة واحدة في الليل	One star at night.
نجمة بعيدة جدا	A very distant star.
درجة الحرارة منخفضة اليوم	The temperature is low today.
ما هي درجة الحرارة؟	What is the temperature?
الجو رطب هنا	The weather is humid here.
هواء رطب في الصيف	Humid air in the summer.
جهاز تجميد الطعام	A food freezing device.
بدأ تجميد الماء	The freezing of the water started.
هذه السيارة باهظة الثمن	This car is expensive.
الساعة باهظة الثمن جدا	The watch is very expensive.
سأدفع نقدا الآن	I will pay cash now.
هل تدفع نقدا؟	Do you pay cash?
أذهب إلى سوبر ماركت كبير	I go to a big supermarket.
أين سوبر ماركت قريب؟	Where is a nearby supermarket?
ما هو الحجم المناسب؟	What is the right size?
هذا الحجم صغير جدا	This size is very small.
هذه القهوة متوسطة	This coffee is medium.
أريد قطعة متوسطة	I want a medium piece.
لا انفق الكثير من المال	I do not spend much money.
كم انفق كل شهر؟	How much do I spend every month?
هل يوجد خصم اليوم؟	Is there a discount today?
أريد خصما كبيرا	I want a big discount.
العميل ينتظر هنا	The customer is waiting here.
هذا العميل لطيف جدا	This customer is very kind.
أين عربة التسوق؟	Where is the shopping trolley?
العربة ممتلئة بالخضار	The trolley is full of vegetables.
أنا متحمس جدا اليوم	I am very excited today.
هل أنت متحمس للرحلة	Are you excited for the trip.
هو عصبي في العمل	He is nervous at work.
لا تكن عصبي الآن	Do not be nervous now.
أحب الهدوء في الليل	I love the calmness at night.
هذا المكان فيه الهدوء	This place has calmness.
أنا بخيبة أمل من النتيجة	I am disappointed with the result.
كان هو بخيبة أمل	He was disappointed.
أشعر بالحرج من هذا	I feel embarrassed by this.
هي تشعر بالحرج كثيرا	She feels very embarrassed.
هذه العاطفة قوية جدا	This emotion is very strong.
ما هذه العاطفة الغريبة	What is this strange emotion.
أحب المشي لمسافات طويلة في الجبل	I love hiking in the mountain.
المشي لمسافات طويلة متعب جدا	Hiking is very tiring.
التصوير الفوتوغرافي فن جميل	Photography is a beautiful art.
أدرس التصوير الفوتوغرافي الآن	I am studying photography now.
أنا متطوع في المستشفى	I am a volunteer at the hospital.
هل تريد أن تكون متطوع	Do you want to be a volunteer.
القراءة هي هواية مفيدة	Reading is a useful hobby.
ما هي هواية المفضلة	What is your favorite hobby.
أقرأ الكتب في وقت الفراغ	I read books in my free time.
ليس لدي وقت الفراغ اليوم	I have no free time today.
هذا حزب سياسي كبير	This is a big political party.
انضم أحمد إلى حزب جديد	Ahmed joined a new party.
ذهبت إلى حفلة موسيقية بالأمس	I went to a concert yesterday.
الحفلة موسيقية كانت رائعة	The concert was wonderful.
عندي آلام المعدة الآن	I have a stomachache now.
سبب آلام المعدة هو الطعام	The cause of the stomachache is the food.
أشعر بوجع الاسنان اليوم	I feel a toothache today.
وجع الاسنان مؤلم جداً	Toothache is very painful.
لا يصب بأذى أحد	No one gets hurt.
من الممكن أن يصب بأذى	It is possible to get hurt.
أحتاج وصفة طبية من الطبيب	I need a prescription from the doctor.
أين وصفة طبية للدواء؟	Where is the prescription for the medicine?
متى يتعافى المريض؟	When does the patient recover?
ببطء يتعافى الجسم	The body recovers slowly.
أنا أشعر بتحسن اليوم	I feel better today.
أريد أن أشعر بتحسن قريباً	I want to feel better soon.
أين مكتب بريد المدينة؟	Where is the city post office?
مكتب بريد صغير هنا	A small post office is here.
هذا مربع أحمر	This is a red square.
البيت في مربع كبير	The house is in a large square.
في زاوية الغرفة قطة	In the corner of the room is a cat.
هذه زاوية الشارع	This is the street corner.
ما هو الاتجاه الصحيح؟	What is the correct direction?
الاتجاه نحو الشمال	The direction is towards the north.
كل شخص بدوره	Each person in his turn.
انتظر بدوره هنا	He waits in his turn here.
هذه منصة كبيرة	This is a big platform.
أنا على منصة التعليم	I am on the education platform.
حركة المرور بطيئة اليوم	The traffic is slow today.
هناك حركة المرور كثيرة	There is much traffic.
ازدحام المرور سيئ جدا	The traffic jam is very bad.
أكره ازدحام المرور	I hate the traffic jam.
هذا محرك الأقراص قديم	This disk drive is old.
أين محرك الأقراص؟	Where is the disk drive?
الجدول الزمني واضح	The schedule is clear.
أريد الجدول الزمني	I want the schedule.
الراتب مرتفع جدا	The salary is very high.
متى تستلم الراتب	When do you receive the salary.
الأجر يومي هنا	The wage is daily here.
كم هو الأجر	How much is the wage.
الموعد النهائي غدا	The deadline is tomorrow.
أين الموعد النهائي	Where is the deadline.
استئجار المكتب سهل	Hiring the office is easy.
أريد استئجار سيارة	I want to hire a car.
التدريب يبدأ الآن	The training starts now.
أين مكان التدريب	Where is the training place.
أريد استئناف العمل	I want to resume work.
حان وقت استئناف اللعب	It is time to resume playing.
المسؤولية كبيرة جدا	The responsibility is very big.
أين العميل الجديد	Where is the new customer.
العميل يطلب المساعدة	The client is asking for help.
أنا أحب هذا العميل	I like this client.
مكان العمل نظيف	The workplace is clean.
أين مكان العمل	Where is the workplace.
حان وقت التقاعد	It is time to retire.
متى موعد التقاعد	When is the retirement date.
أحب هذا الإنجاز	I love this achievement.
صاحب العمل طيب	The employer is kind.
أين صاحب العمل	Where is the employer.
أريد تحسين لغتي العربية	I want to improve my Arabic language.
تحسين العمل يحتاج إلى وقت	Improving the work needs time.
أنهيت الواجبات المنزلية الآن	I finished the homework now.
أين الواجبات المنزلية يا علي؟	Where is the homework, Ali?
أنا خريج من جامعة القاهرة	I am a graduate from Cairo University.
هو خريج جديد ومجتهد	He is a hardworking new graduate.
حصلت على منحة دراسية	I got a scholarship.
هذه منحة دراسية ممتازة	This is an excellent scholarship.
الثقافة العربية متنوعة	Arabic culture is diverse.
أحب القراءة عن الثقافة	I love reading about culture.
هذا التقليد قديم جدا	This tradition is very old.
مهرجان الربيع جميل	The spring festival is beautiful.
ذهبت إلى مهرجان كبير	I went to a big festival.
أين جواز السفر الخاص بك	Where is your passport.
نسيت جواز السفر في البيت	I forgot the passport at home.
الأمتعة ثقيلة جدا اليوم	The luggage is very heavy today.
أين أجد الأمتعة الخاصة بي	Where do I find my luggage.
أحب استكشاف المدن القديمة	I love exploring old cities.
بدأنا استكشاف الغابة	We started exploring the forest.
هذه بيئة جميلة	This is a beautiful environment.
نحن نحب هذه البيئة	We love this environment.
المناخ يتغير بسرعة	The climate is changing quickly.
دراسة عن المناخ	A study about the climate.
أحب إعادة التدوير	I love recycling.
إعادة التدوير مهمة	Recycling is important.
حماية الطبيعة واجب	Protecting nature is a duty.
نعمل على حماية الغابة	We are working to protect the forest.
نحن نحمي الكوكب	We protect the planet.
مكان النفايات هنا	The waste place is here.
تقليل النفايات ضروري	Reducing waste is necessary.
التربة غنية هنا	The soil is rich here.
الدفيئة كبيرة جدا	The greenhouse is very large.
نزرع في دفيئة	We plant in a greenhouse.
درجة الحرارة مرتفعة	The temperature is high.
الحياة البرية متنوعة	The wildlife is diverse.
نحترم الحياة البرية	We respect the wildlife.
الكربون في الهواء	The carbon is in the air.
دراسة عن الكربون	A study about carbon.
تقليل الانبعاثات مهم	Reducing emissions is important.
ما هي هذه الانبعاثات؟	What are these emissions?
هذه سيارة صديقة للبيئة	This is an eco-friendly car.
حقيبة صديقة للبيئة	An eco-friendly bag.
أحب الطاقة المتجددة	I love renewable energy.
هذا كمبيوتر محمول جديد	This is a new laptop.
أين كمبيوتر محمول الخاص بك؟	Where is your laptop?
معي الهاتف الذكي الآن	I have the smartphone now.
أريد الهاتف الذكي هذا	I want this smartphone.
هذا موقع الكتروني مفيد	This is a useful website.
زرت موقع الكتروني اليوم	I visited a website today.
شاشة الكمبيوتر كبيرة	The computer screen is big.
هذه شاشة مكسورة	This is a broken screen.
لوحة المفاتيح قديمة جدا	The keyboard is very old.
أين لوحة المفاتيح؟	Where is the keyboard?
الماوس لونه أسود	The mouse is black.
أحتاج إلى الماوس	I need the mouse.
بدأ تحميل الملف	The file download started.
أريد تحميل الصورة	I want to download the image.
يمكنك تحميل الملف هنا	You can upload the file here.
أقوم بعمل تحميل للصور	I am doing an upload of the photos.
أكتب في البريد الإلكتروني	I write in the email.
هذا هو البريد الإلكتروني	This is the email.
أنا الآن على الانترنت	I am online now.
هل أنت على الانترنت؟	Are you online?
هو غير متصل الآن	He is offline now.
أنا غير متصل اليوم	I am offline today.
نسيت كلمة المرور	I forgot the password.
ما هي كلمة المرور؟	What is the password?
هذا شاحن لاسلكي	This is a wireless charger.
الاتصال لاسلكي هنا	The connection is wireless here.
هذه الأجهزة غالية	These hardware devices are expensive.
أصلحت الأجهزة القديمة	I fixed the old hardware.
هذا تحديث جديد	This is a new update.
أحتاج إلى تحديث البرنامج	I need a program update.
أحب وسائل التواصل الاجتماعي	I love social media.
أين وسائل التواصل الاجتماعي؟	Where is the social media?
هذا ملف رقمي	This is a digital file.
العالم أصبح رقمي	The world became digital.
الجار طيب جدا	The neighbour is very kind.
أحب الجار الجديد	I love the new neighbour.
العلاقة قوية جدا	The relationship is very strong.
هذه العلاقة مهمة	This relationship is important.
الاحترام واجب على الجميع	Respect is a duty for everyone.
نحتاج إلى احترام كبير	We need great respect.
الدعم مفيد في الأزمات	Support is useful in crises.
شكرا على الدعم	Thanks for the support.
لماذا يجادل الرجل	Why does the man argue.
لا يجادل كثيرا	He does not argue much.
الصداقة كنز ثمين	Friendship is a precious treasure.
أقدر هذه الصداقة	I appreciate this friendship.
هو صديق مخلص	He is a loyal friend.
أريد شخصا مخلصا	I want a loyal person.
الاعتماد على النفس صعب	Relying on oneself is difficult.
هذا هو الاعتماد الوحيد	This is the only reliance.
أريد الحصول على طول معهم	I want to get along with them.
كيف الحصول على طول هنا	How to get along here.
أعطي رعاية جيدة للكلب	I give good care to the dog.
هذه رعاية ممتازة	This is excellent care.
يغفر الله الخطايا	God forgives sins.
يغفر الصديق الخطأ	The friend forgives the mistake.
هذه قناة إخبارية	This is a news channel.
أي قناة تشاهد؟	Which channel are you watching?
المراسل في الميدان	The reporter is in the field.
أين المراسل الآن؟	Where is the reporter now?
هو صحافي مشهور	He is a famous journalist.
أنا صحافي شاب	I am a young journalist.
أفتح وسائل التواصل الاجتماعي	I open social media.
أريد تحديث التطبيق	I want to update the app.
سمعت الأخبار العاجلة	I heard the breaking news.
أين الأخبار العاجلة؟	Where is the breaking news?
مراسل الخبر هنا	The news reporter is here.
أنا مراسل ناجح	I am a successful reporter.
النظام الغذائي مفيد للصحة	The diet is beneficial for health.
أحب النظام الغذائي الجديد	I love the new diet.
يسبب العمل الإجهاد	Work causes stress.
أشعر ببعض الإجهاد اليوم	I feel some stress today.
أكره هذا روتين اليوم	I hate this daily routine.
هذا روتين جيد جدا	This is a very good routine.
الغذاء متوازن ومفيد	The food is balanced and useful.
أريد وجبة متوازنة	I want a balanced meal.
الولد نشط في المدرسة	The boy is active in school.
أكون نشط في الصباح	I am active in the morning.
نمط الحياة الصحي مهم	A healthy lifestyle is important.
أحب نمط الحياة هذا	I love this lifestyle.
التأمل يقلل التوتر	Meditation reduces stress.
أمارس التأمل كل يوم	I practice meditation every day.
التغذية السليمة أساس الصحة	Proper nutrition is the basis of health.
أدرس التغذية في الجامعة	I study nutrition at the university.
البروتين موجود في البيض	Protein is found in eggs.
أحتاج إلى البروتين	I need protein.
اللياقة البدنية مهمة جدا	Physical fitness is very important.
أهتم بـ اللياقة البدنية	I care about physical fitness.
نحن نعيش في هذا المجتمع	We live in this society.
المجتمع يحب التعاون	Society loves cooperation.
المساواة حق للجميع	Equality is a right for all.
نريد المساواة في العمل	We want equality in work.
العدالة أساس الحكم	Justice is the basis of governance.
نبحث عن العدالة هنا	We search for justice here.
هذا المجتمع صغير جدا	This community is very small.
المجتمع المحلي قوي	The local community is strong.
بدأت حملة جديدة اليوم	A new campaign started today.
هذه حملة ضد التدخين	This is a campaign against smoking.
هو متطوع في المستشفى	He is a volunteer in the hospital.
كن متطوع نشيط	Be an active volunteer.
هذا تبرع سخي	This is a generous donation.
تبرع بسيط يغير حياة	A small donation changes a life.
يؤدي عدم المساواة إلى الفقر	Inequality leads to poverty.
نحارب عدم المساواة معا	We fight inequality together.
التحيز يفرق الناس	Prejudice divides people.
الرفاهية ليست كل شيء	Welfare is not everything.
نطمح إلى الرفاهية العامة	We aspire to general welfare.
صدقة بسيطة تكفي	A simple charity is enough.
أعطى الرجل صدقة للفقير	The man gave charity to the poor.
تزيد البطالة في المدن	Unemployment increases in cities.
مشكلة البطالة صعبة	The unemployment problem is difficult.
الديمقراطية نظام سياسي	Democracy is a political system.
تطور الديمقراطية ببطء	Democracy evolves slowly.
هذا احتجاج سلمي	This is a peaceful protest.
بدأ احتجاج في الشارع	A protest started in the street.
وقعنا على عريضة	We signed a petition.
هذه عريضة للمطالبة بالحقوق	This is a petition to demand rights.
نحتاج إلى الدعم	We need the support.
تبرع بالمال للفقراء	Donate money to the poor.
يجب أن تبرع الآن	You must donate now.
مشكلة الإسكان معقدة	The housing problem is complex.
وزارة الإسكان تعمل	The ministry of housing is working.
الرعاية الصحية ضرورية	Healthcare is essential.
حق الرعاية الصحية مضمون	The right to healthcare is guaranteed.
هذا قرار غير عادل	This is an unfair decision.
نظام غير عادل أبدا	A completely unfair system.
نحترم كبار السن	We respect the elderly.
رعاية كبار السن واجب	Caring for the elderly is a duty.
هي من أقلية صغيرة	She is from a small minority.
حقوق أقلية محمية	Minority rights are protected.
الأغلبية وافقت على القرار	The majority agreed to the decision.
صوت الأغلبية مسموع	The voice of the majority is heard.
هذا تمويل جيد	This is a good finance.
نحتاج إلى تمويل جديد	We need new finance.
الربح كان قليلا	The profit was small.
أريد زيادة الربح	I want to increase the profit.
هذا الاستثمار مخاطرة	This investment is a risk.
الاستثمار في الذهب مفيد	Investment in gold is useful.
الدخل الشهري ثابت	The monthly income is stable.
كم هو الدخل السنوي	How much is the annual income.
الديون كثيرة جدا	The debts are too many.
لا أحب الديون	I do not like debts.
الاقتصاد العالمي يتغير	The global economy is changing.
هذا الاقتصاد ضعيف	This economy is weak.
الإيرادات زادت هذا الشهر	The revenue increased this month.
أين هي الإيرادات	Where is the revenue.
هذه خسارة كبيرة	This is a big loss.
خسارة المال صعبة	Loss of money is difficult.
هذه ضريبة عالية	This is a high tax.
دفعت الضريبة أمس	I paid the tax yesterday.
الراتب غير كاف	The salary is not enough.
أخذت مكافأة مالية	I took a financial bonus.
هذه مكافأة جيدة	This is a good bonus.
يؤدي الإفلاس إلى الفقر	Bankruptcy leads to poverty.
خاف التاجر من الإفلاس	The merchant feared bankruptcy.
الأصول ثابتة هنا	The assets are stable here.
قيمة الأصول مرتفعة	The value of the assets is high.
المسؤولية القانونية كبيرة	The legal liability is great.
من هي المسؤولية الآن	Who is the liability now.
التضخم يرفع الأسعار	Inflation raises prices.
نحن نواجه التضخم	We are facing inflation.
الركود يؤثر على السوق	The recession affects the market.
نخشى حدوث الركود	We fear the occurrence of recession.
هو رجل أعمال ناجح	He is a successful entrepreneur.
أصبح رجل أعمال شاب	He became a young entrepreneur.
انفق مالك بحكمة	Spend your money wisely.
التجارة الدولية صعبة	International trade is difficult.
أحب التجارة في الملابس	I love the trade in clothes.
العميل غير راض	The customer is not satisfied.
هذا العميل دائم	This is a regular customer.
المورد تأخر في التسليم	The supplier was late in delivery.
من هو المورد الأساسي	Who is the primary supplier.
الخدمة هنا سريعة	The service here is fast.
سعر الخدمة مرتفع	The service price is high.
هامش الربح منخفض	The profit margin is low.
نريد زيادة هامش الربح	We want to increase the profit margin.
الأدلة موجودة في الغرفة	The evidence is in the room.
بحث الشرطي عن الأدلة	The policeman searched for the evidence.
هذا اكتشاف عظيم	This is a great discovery.
أدى البحث إلى اكتشاف جديد	The research led to a new discovery.
التحليل كان دقيقاً	The analysis was accurate.
بدأ الطبيب التحليل	The doctor started the analysis.
هذه فرضية مثيرة	This is an exciting hypothesis.
وضع العالم فرضية جديدة	The scientist proposed a new hypothesis.
أخذت عينة من الماء	I took a sample of the water.
هذه عينة صغيرة جداً	This is a very small sample.
الاستنتاج كان منطقياً	The conclusion was logical.
وصلنا إلى الاستنتاج النهائي	We reached the final conclusion.
صعب التنبؤ بالجو	It is hard to predict the weather.
هذا التنبؤ غير صحيح	This prediction is incorrect.
بدأ التحقيق في القضية	The investigation into the case began.
تريد الشرطة التحقيق في الأمر	The police want to investigate the matter.
اكتشف الطفل سراً	The child discovered a secret.
يعمل المهندس على تطوير الجهاز	The engineer is working on developing the device.
نريد تطوير المهارات	We want to develop the skills.
يخترع الطفل لعبة جديدة	The child invents a new toy.
من يخترع هذا النظام؟	Who invents this system?
الابتكار ضروري للنجاح	Innovation is necessary for success.
نحن نحب الابتكار	We love innovation.
التكنولوجيا تغير حياتنا	Technology changes our lives.
هذه التكنولوجيا قديمة	This technology is old.
أدرس علم الأحياء	I study biology.
كتاب علم الأحياء مفيد	The biology book is useful.
علم الوراثة علم معقد	Genetics is a complex science.
هذا تخصص علم الوراثة	This is the specialization of genetics.
هذا جزيء صغير	This is a small molecule.
يتكون الماء من جزيء	Water consists of a molecule.
هذا كائن حي غريب	This is a strange living organism.
الأسد كائن حي قوي	The lion is a strong living organism.
نعيش في بيئة نظيفة	We live in a clean environment.
يجب حماية بيئة العمل	The work environment must be protected.
مصدر معلومات موثوقة	A reliable source of information.
هذه النتائج موثوقة	These results are reliable.
أريد التحقق من صحة الخبر	I want to validate the news.
يجب التحقق من صحة البيانات	The data must be validated.
السلوك جيد هنا	The behaviour is good here.
هذا السلوك غريب	This behaviour is strange.
الطموح يقود للنجاح	Ambition leads to success.
الولد عنيد جداً	The boy is very stubborn.
أنا لست عنيد	I am not stubborn.
هي امرأة سخية	She is a generous woman.
هدية سخية جداً	A very generous gift.
هذه شركة موثوقة	This is a reliable company.
هي صديقة موثوقة	She is a reliable friend.
هو كلب مخلص	He is a loyal dog.
كان مخلص لعمله	He was loyal to his work.
أنا شخص متفائل	I am an optimistic person.
كن متفائل دائماً	Always be optimistic.
هو رجل متشائم	He is a pessimistic man.
لا تكن متشائم	Do not be pessimistic.
القط كسول اليوم	The cat is lazy today.
هو طالب كسول	He is a lazy student.
الرجل المجتهد ينجح	The hardworking man succeeds.
أحب الشخص المجتهد	I love the hardworking person.
طفل فضولي جداً	A very curious child.
هو شخص فضولي	He is a curious person.
أحب الهدوء هنا	I love the calmness here.
الهدوء مفيد جداً	Calmness is very useful.
هو أب عصبي	He is a nervous father.
لا تكن عصبي	Do not be nervous.
هذه مدينة ودية	This is a friendly city.
ابتسامة ودية جداً	A very friendly smile.
هذا قرار المنتهية ولايته	This is the outgoing decision.
هو رجل حكيم	He is a wise man.
كلام حكيم جداً	Very wise words.
هو شخص غير ناضج	He is an immature person.
تصرف غير ناضج	Immature behaviour.
هي امرأة ناضجة	She is a mature woman.
تفكير ناضجة جداً	Very mature thinking.
هو ولد مندفع	He is an impulsive boy.
قرار مندفع جداً	A very impulsive decision.
هو رجل متواضع	He is a modest man.
كلام متواضع جداً	Very modest words.
فعلنا ذلك عبثا	We did it in vain.
كان جهدا عبثا	It was an effort in vain.
هذه حجة قوية	This is a strong argument.
