Lo tengo.	I got it.
Lo tenía.	I had it.
Me niego.	I refuse.
Renuncio.	I resign.
Me senté.	I sat up.
Me quedé.	I stayed.
Charlaba.	I talked.
Soy vago.	I'm lazy.
Soy malo.	I'm mean.
Soy rica.	I'm rich.
Soy rico.	I'm rich.
Funciona.	It works.
Es nuevo.	It's new.
Es viejo.	It's old.
¡Sentate!	Sit down!
¡Sentaos!	Sit down!
Siéntate.	Sit down.
Tom vino.	Tom came.
Tom pagó.	Tom paid.
Tom nadó.	Tom swam.
Usa esto.	Use this.
Vigílame.	Watch me.
Perdiste.	You lost.
Cálmate.	Calm down.
Perdone.	Excuse me.
¿Perdón?	Excuse me?
Sígueme.	Follow me.
Es rico.	He's rich.
Lo dejé.	I gave up.
Me mojé.	I got wet.
Lo odio.	I hate it.
Cantaré.	I'll sing.
Fracasó.	It failed.
Es duro.	It's hard.
Comamos.	Let's eat.
Escuchá.	Listen up.
Póntelo.	Put it on.
Aléjate.	Stay away.
Párales.	Stop them.
Cuídate.	Take care.
Cuidaos.	Take care.
Cayeron.	They fell.
Nadaron.	They swam.
Tom irá.	Tom'll go.
Veremos.	We'll see.
Apestas.	You smell.
Ten fe.	Have faith.
Lo amo.	I love him.
Te amo.	I love you.
Os amo.	I love you.
Objeté.	I objected.
Vi eso.	I saw that.
Las vi.	I saw them.
Vomité.	I threw up.
Empezó.	It's begun.
Oremos.	Let's pray.
Míralo.	Look at it.
Sonría.	Say cheese.
Te oí.	I heard you.
Salgo.	I'm leaving.
Busca.	Look for it.
Actúa.	Take action.
¿Irás?	Will you go?
Baja.	Come on down.
Baje.	Come on down.
Toma.	Here you are.
Coge.	Here you are.
¿Entendiste?	Got it?
Me preocupo.	I care.
Me escapaba.	I fled.
¡Ni cagando!	No way!
¡Ni en pedo!	No way!
¿Por qué yo?	Why me?
Pregúntale.	Ask him.
Sed buenas.	Be good.
Sed buenos.	Be good.
Sea amable.	Be kind.
Entiérralo.	Bury it.
¡Hola, Tom!	Hi, Tom.
Sostenedlo.	Hold it.
Sosténgalo.	Hold it.
Sosténgala.	Hold it.
Sostenedla.	Hold it.
De acuerdo.	I agree.
Me incliné.	I bowed.
Me congelé.	I froze.
Lo intenté.	I tried.
Estoy loco.	I'm mad.
Soy tímido.	I'm shy.
Yo también.	Me, too.
Enséñamelo.	Show me.
Tom corrió.	Tom ran.
¡Despierta!	Wake up!
Lo sabemos.	We know.
Bienvenido.	Welcome.
Has ganado.	You won.
Sé fuerte.	Be brave.
Sea breve.	Be brief.
¡Al suelo!	Get down!
¡Piérdete!	Get lost!
Él prueba.	He tries.
Lo olvidé.	I forgot.
Me rasuré.	I shaved.
Yo lo uso.	I use it.
Yo pagaré.	I'll pay.
He vuelto.	I'm back.
Soy calvo.	I'm bald.
Soy sordo.	I'm deaf.
Soy justo.	I'm fair.
Soy pobre.	I'm poor.
Soy flaca.	I'm thin.
Soy flaco.	I'm thin.
Soy listo.	I'm wise.
Eso ayuda.	It helps.
Es grande.	It's big.
Es triste.	It's sad.
No entrar.	Keep out.
¿Puedo ir?	May I go?
Ella vino.	She came.
Siéntense.	Sit down.
Prepárate.	Stand by.
Tom murió.	Tom died.
Tom cantó.	Tom sang.
Tom lloró.	Tom wept.
Obsérvame.	Watch me.
¿Para qué?	What for?
Escríbeme.	Write me.
Atrápalo.	Catch him.
Relájese.	Chill out.
¿Yo gané?	Did I win?
Hazlo ya.	Do it now.
Hazla ya.	Do it now.
No llore.	Don't cry.
Seguidme.	Follow me.
Síguenos.	Follow us.
Olvídame.	Forget me.
Él es DJ.	He's a DJ.
Me rendí.	I gave up.
Te pillo.	I get you.
Me apuré.	I hurried.
Lo sabía.	I knew it.
Me gusta.	I like it.
Lo perdí.	I lost it.
Lo añoro.	I miss it.
Vi a Tom.	I saw Tom.
Vi a uno.	I saw one.
Lo haría.	I'd do it.
Esperaré.	I'll wait.
Caminaré.	I'll walk.
Ya estoy.	I'm ready.
Disculpa.	I'm sorry.
Soy tuyo.	I'm yours.
Soy tuya.	I'm yours.
Soy suyo.	I'm yours.
Ólvidalo.	Ignore it.
¿Es malo?	Is it bad?
¿Es rojo?	Is it red?
¿Eres tú?	Is it you?
Se quemó.	It burned.
Funcionó.	It worked.
¡Ya está!	It's done!
Es justo.	It's fair.
Es bueno.	It's good.
Es tarde.	It's late.
Se acabó.	It's over.
Aflójalo.	Loosen it.
Suéltala.	Loosen it.
Aflójala.	Loosen it.
¿Perdona?	Pardon me?
Ponéoslo.	Put it on.
Lee esto.	Read this.
Lea esto.	Read this.
¡Cogedlo!	Seize him!
Pará acá.	Stop here.
Para eso.	Stop that.
Detenlos.	Stop them.
¡Cuidate!	Take care!
Tom teje.	Tom knits.
Tom sabe.	Tom knows.
Tom nada.	Tom swims.
Tom juró.	Tom swore.
¡Abusado!	Watch out!
Fallamos.	We failed.
Le vimos.	We saw it.
La vimos.	We saw it.
Lo vimos.	We saw it.
¿Qué hay?	What's up?
¡Pásale!	Come on in!
¡Pásele!	Come on in!
Síguele.	Follow him.
Síguelo.	Follow him.
Confíen.	Have faith.
Lo dejó.	He gave up.
Lo hizo.	He made it.
Sé leer.	I can read.
Lo dudo.	I doubt it.
Te oigo.	I hear you.
¡Te amo!	I love you.
Prometí.	I promised.
Los veo.	I see them.
Las veo.	I see them.
Me colé.	I snuck in.
Lo haré.	I'll do it.
Entraré.	I'll go in.
Ahí voy.	I'm coming.
¿Es acá?	Is it here?
¿Es ese?	Is that it?
¿Es así?	Is that so?
Importa.	It matters.
Comenzó.	It's begun.
Es agua.	It's water.
Es tuyo.	It's yours.
Recemos.	Let's pray.
Nademos.	Let's swim.
Votemos.	Let's vote.
Miradlo.	Look at it.
Míranos.	Look at us.
Búscalo.	Look it up.
De nuevo	Once again.
Es ella.	That's her.
Dormían.	They slept.
Votaron.	They voted.
Éste es.	This is it.
Vestite	Get dressed.
No fui.	I didn't go.
Me voy.	I'm leaving.
Bájalo.	Put it down.
¿Pica?	Does it itch?
No sé.	I don't know.
Leía.	I was reading.
¡He ganado yo!	I won!
¡No se mueva!	Freeze!
¡De eso nada!	No way!
Sean buenas.	Be good.
Sean buenos.	Be good.
Sed amables.	Be kind.
¡A la calle!	Go away!
Vete a casa.	Go home.
¡Un segundo!	Hang on!
Sosténganlo.	Hold it.
Sosténganla.	Hold it.
Me trasladé.	I moved.
Estoy gordo.	I'm fat.
Yo, también.	Me, too.
Hasta luego.	See you.
Muéstramelo.	Show me.
¡Ya cállate!	Shut up!
¡Despertate!	Wake up!
Bienvenidos.	Welcome.
Bienvenidas.	Welcome.
¿Quién ganó?	Who won?
¿Por qué no?	Why not?
¡Retrocede!	Back off!
Compláceme.	Humor me.
Apresúrate.	Hurry up.
Daos prisa.	Hurry up.
Me lo comí.	I ate it.
Me la comí.	I ate it.
¡He vuelto!	I'm back.
¡Soy libre!	I'm free!
Estoy aquí.	I'm here.
Se ha roto.	It broke.
Es extraño.	It's odd.
¡Tonterías!	Nonsense!
Ella murió.	She died.
Ella corre.	She runs.
Un momento.	Stand by.
Tom se fue.	Tom left.
Tom mintió.	Tom lied.
Tom mentía.	Tom lied.
Tom perdió.	Tom lost.
Probá esto.	Try this.
Obsérvanos.	Watch us.
¿Quién soy?	Who am I?
Perdisteis.	You lost.
Captúralo.	Catch him.
Atrápenlo.	Catch him.
No llores.	Don't cry.
No lloren.	Don't cry.
No llorés.	Don't cry.
No corras.	Don't run.
¡Olvídalo!	Forget it!
Olvídenme.	Forget me.
Preparaos.	Get ready.
Toma algo.	Have some.
Acá estoy.	Here I am.
¡Qué raro!	How weird!
Soy bueno.	I am good.
Sé correr.	I can run.
Yo cambié.	I changed.
Me dieron.	I got hit.
¡Lo adoro!	I love it!
Veo a Tom.	I see Tom.
Estornudé.	I sneezed.
Me detuve.	I stopped.
Lo dejaré.	I'll stop.
Aguardaré.	I'll wait.
Soy ciega.	I'm blind.
Soy feliz.	I'm happy.
Soy amado.	I'm loved.
Soy amada.	I'm loved.
Soy obeso.	I'm obese.
Lo siento.	I'm sorry.
¿Está Tom?	Is Tom in?
¿Es grave?	Is it bad?
Diluviaba.	It poured.
Hace frío.	It's cold.
Está frío.	It's cold.
Está aquí.	It's here.
Es verdad.	It's true.
Guárdalos.	Keep them.
¡Suéltame!	Let me go!
Mira aquí.	Look here.
¿Disculpe?	Pardon me?
Póngaselo.	Put it on.
Lean esto.	Read this.
Leed esto.	Read this.
Decí hola.	Say hello.
¡A por él!	Seize him!
Ella anda.	She walks.
Para aquí.	Stop here.
Toma esto.	Take this.
Tome esto.	Take this.
Tomá esto.	Take this.
Esa dolió.	That hurt.
Se fueron.	They left.
Perdieron.	They lost.
Tom bebió.	Tom drank.
Ganaremos.	We'll win.
¿Quién es?	Who is it?
Tú maneja.	You drive.
Más alto.	Aim higher.
Sé serio.	Be serious.
Ven solo.	Come alone.
Vénganse.	Come along.
¡Pásenle!	Come on in!
Ven a mí.	Come to me.
¿Fue Tom?	Did Tom go?
¿Ganamos?	Did we win?
Entra ya.	Do come in.
No miren.	Don't look.
No pares.	Don't stop.
Ríndanse.	Give it up.
Tened fe.	Have faith.
Descolgó.	He hung up.
Él cortó.	He hung up.
Lo logró.	He made it.
Sé nadar.	I can swim.
Me perdí.	I got lost.
Le ayudo.	I help him.
Ahora sé.	I know now.
Me gustó.	I liked it.
Veía eso.	I saw that.
Yo grité.	I screamed.
Eso creo.	I think so.
Uso esto.	I use this.
Descansé.	I'm rested.
¿Es alto?	Is he tall?
¿Es azul?	Is it blue?
¿Es este?	Is this it?
Eso pasa.	It happens.
Es verde.	It's green.
Es magia.	It's magic.
Es mi CD.	It's my CD.
Es dulce.	It's sweet.
Está ahí.	It's there.
Juguemos.	Let's play.
Cantemos.	Let's sing.
Es vieja.	She is old.
Olé esto.	Smell this.
¡Háblame!	Talk to me!
Tom bebe.	Tom drinks.
Tom toma.	Tom drinks.
Tom miró.	Tom looked.
Tom rezó.	Tom prayed.
Te vimos.	We saw you.
Os vimos.	We saw you.
Fallaste.	You missed.
Ya verás.	You'll see.
¿Pescas?	Do you fish?
Vístete.	Get dressed.
Confesé.	I confessed.
No como.	I don't eat.
Bebí té.	I drank tea.
Sé esto.	I know this.
Yo diré.	I'll say it.
Háblame.	Speak to me.
Ya está.	That is all.
Es todo.	That is all.
Es guay.	That's cool.
Apágalo.	Turn it off.
Lástima.	What a pity!
Sos fea.	You're ugly.
Sos feo.	You're ugly.
Ármate.	Arm yourself.
Ármese.	Arm yourself.
¿Bebes?	Do you drink?
¿Fumas?	Do you smoke?
¿Duele?	Does it hurt?
Déjelo.	Don't bother.
Pasará.	It'll happen.
Ábrela.	Pull it open.
Durará.	That'll last.
Así es.	That's right.
Rieron.	They laughed.
Huiré.	I'll run away.
¡No os mováis!	Freeze!
¡No te muevas!	Freeze!
¡No se muevan!	Freeze!
¡No puede ser!	No way!
Lo procuramos.	We try.
Sean amables.	Be kind.
Sé agradable.	Be nice.
Agarra a Tom.	Get Tom.
¡Hasta luego!	Goodbye!
Golpea a Tom.	Hit Tom.
Abraza a Tom.	Hug Tom.
Me he mudado.	I moved.
Estoy mojada.	I'm wet.
¡Despiértate!	Wake up!
¿Quién comió?	Who ate?
Preguntales.	Ask them.
Pregúntales.	Ask them.
Sean breves.	Be brief.
Excava aquí.	Dig here.
No te vayas.	Don't go.
Diviértanse.	Have fun.
Pásala bien.	Have fun.
Ayuda a Tom.	Help Tom.
Estoy viejo.	I am old.
Despotriqué.	I cursed.
Lo entiendo.	I get it.
Estoy calvo.	I'm bald.
Estoy lleno.	I'm full.
Estoy llena.	I'm full.
Ya me llené.	I'm full.
Llego tarde.	I'm late.
Soy delgado.	I'm thin.
Estoy débil.	I'm weak.
Salva a Tom.	Save Tom.
Sentate acá.	Sit here.
Detén a Tom.	Stop Tom.
Tom se cayó.	Tom fell.
Tom escupió.	Tom spit.
Prueba esto.	Try this.
¿Quién vino?	Who came?
¿Quién pagó?	Who paid?
¿Quién nadó?	Who swam?
Has perdido.	You lost.
Tú primero.	After you.
Respóndeme.	Answer me.
Sé sincero.	Be honest.
¡Tranquilo!	Calm down!
Captúrenlo.	Catch him.
Venid aquí.	Come here.
Que vengas.	Come here.
Ven a casa.	Come home.
Venga aquí.	Come over.
¡No llorés!	Don't cry.
¡No llores!	Don't cry.
No lloréis.	Don't cry.
No mintáis.	Don't lie.
Discúlpeme.	Excuse me.
Tentá esto.	Feel this.
Él es rico.	He's rich.
Sé esquiar.	I can ski.
Me la seca.	I hate it.
Me la baja.	I hate it.
Eso espero.	I hope so.
Me encanta.	I love it.
Veía a uno.	I saw one.
Me tropecé.	I tripped.
Era tímido.	I was shy.
Yo guisaré.	I'll cook.
Me quedaré.	I'll stay.
Soy hombre.	I'm a man.
Soy un pro.	I'm a pro.
Estoy solo.	I'm alone.
Estoy sola.	I'm alone.
Soy limpio.	I'm clean.
Estoy loca.	I'm crazy.
He perdido.	I've lost.
¿Él es Tom?	Is he Tom?
Es de ella.	It's hers.
Es nuestro.	It's ours.
Se terminó.	It's over.
Es la hora.	It's time.
¡Es verdad!	It's true!
Es trabajo.	It's work.
Quédatelos.	Keep them.
Ahora vete.	Leave now.
¡Déjeme ir!	Let me go!
Mira atrás.	Look back.
Mire atrás.	Look back.
Mirad aquí.	Look here.
Miren aquí.	Look here.
Deja sitio.	Move over.
Deja pasar.	Move over.
¡Buen tiro!	Nice shot!
Pónganselo.	Put it on.
¡Prendedlo!	Seize him!
Está buena.	She's hot.
Firme aquí.	Sign here.
Firma esto.	Sign this.
Firme esto.	Sign this.
Firmá esto.	Sign this.
Parad aquí.	Stop here.
¡Te cuidas!	Take care!
Tomen esto.	Take this.
Ese soy yo.	That's me.
Tomás votó.	Tom voted.
Tom camina.	Tom walks.
Tom saludó.	Tom waved.
Pruébatelo.	Try it on.
Podemos ir.	We can go.
Lo veíamos.	We saw it.
Bostezamos.	We yawned.
Ya veremos.	We'll see.
Bien hecho.	Well done.
¿Quién irá?	Who'll go?
Tú empieza.	You start.
Trae vino.	Bring wine.
Corrígelo.	Correct it.
Corrígela.	Correct it.
Corríjalo.	Correct it.
Corríjala.	Correct it.
No vengas.	Don't come.
No miréis.	Don't look.
No cantes.	Don't sing.
No canten.	Don't sing.
No hables.	Don't talk.
No grites.	Don't yell.
No chille.	Don't yell.
Olvídenlo.	Forget him.
Tengan fe.	Have faith.
Se rindió.	He gave up.
Él miente.	He's lying.
Ve al sur.	Head south.
Aquí está.	Here it is.
Lo admito.	I admit it.
Como aquí.	I eat here.
Tengo uno.	I have one.
Me gustas.	I like you.
Permanecí.	I lingered.
Yo lo amo.	I love him.
Te quiero.	I love you.
Sobreviví.	I survived.
Fui justo.	I was fair.
Aceptaría.	I'd accept.
Dispararé.	I'll shoot.
Soy torpe.	I'm clumsy.
Me mudaré.	I'm moving.
He comido.	I've eaten.
¿Vale eso?	Is that OK?
Es de Tom.	It's Tom's.
Está vivo.	It's alive.
Es marfil.	It's ivory.
Es blanco.	It's white.
¡Continúa!	Keep it up!
¡Continúe!	Keep it up!
Charlemos.	Let's chat.
Besémonos.	Let's kiss.
Caminemos.	Let's walk.
Levántalo.	Lift it up.
Obsérvalo.	Look at it.
Búsquenlo.	Look it up.
Mira allí.	Look there.
Anochecía.	Night fell.
¡Ridículo!	Ridiculous!
Di patata.	Say cheese.
Oled esto.	Smell this.
Eso duele.	That hurts.
Ése es él.	That's him.
Engañaron.	They cheat.
Durmieron.	They slept.
Tom llamó.	Tom called.
Tom baila.	Tom dances.
Tom peleó.	Tom fought.
Tom luchó.	Tom fought.
Tom ayudó.	Tom helped.
Tom saltó.	Tom jumped.
Tom gimió.	Tom moaned.
Tom ronca.	Tom snores.
Tom gritó.	Tom yelled.
Mira esto.	Watch this.
Mirá esto.	Watch this.
Mire esto.	Watch this.
Nos gusta.	We like it.
¿Qué pasa?	What gives?
¿Llamaste?	You called?
Puedes ir.	You can go.
Podéis ir.	You may go.
Eres mala.	You're bad.
Acercate.	Come closer.
Cocíname.	Cook for me.
¿Ganaste?	Did you win?
¿Pescáis?	Do you fish?
No fumes.	Don't smoke.
Ve recto.	Go straight.
Es feliz.	He is happy.
Es joven.	He is young.
Qué raro.	How strange!
Comí pan.	I ate bread.
Como pan.	I eat bread.
Me mareé.	I got dizzy.
Vacilaba.	I hesitated.
La amaba.	I loved her.
Cambiaré.	I'll change.
Rehusaré.	I'll refuse.
¿Es suyo?	Is it yours?
¿Es todo?	Is that all?
Me salvó.	It saved me.
Fue real.	It was real.
Es lunes.	It's Monday.
Bailemos.	Let's dance.
Entremos.	Let's go in.
Libérale.	Release him.
Repósate.	Take a rest.
Son ésos.	That's them.
Llamaron.	They called.
Bailaron.	They danced.
Me veían.	They saw me.
Pasearon.	They walked.
Tom sudó.	Tom sweated.
Túrnense.	Turn around.
Esperame.	Wait for me.
Espérame.	Wait for me.
Rompimos.	We broke up.
Qué pena.	What a pity!
¡Qué ego!	What an ego!
¿Va a ir?	Will you go?
Eres fea.	You're ugly.
¡Míralo!	Check it out!
Regresa.	Come on back.
Véngase.	Come with me.
¿Bebéis?	Do you drink?
Debo ir.	I have to go.
Volveré.	I'll be back.
Me toca.	It's my turn.
Adivina.	Make a guess.
Sonreíd.	Please smile.
Cállate.	Stop talking.
Quítalo.	Take it down.
Es raro.	That's weird.
Pararon.	They stopped.
Sudaron.	They sweated.
Vendrán.	They'll come.
Comerás.	You will eat.
¿Estás?	Are you there?
Ven ya.	Come here now.
Dámelo.	Give it to me!
Démelo.	Give it to me.
No voy.	I'm not going.
Resume.	Make it short.
Se van.	They're going.
No va.	He's not going.
Ya sé.	I already know.
¿Y tú?	What about you?
Ve ahora mismo.	Go now.
Id ahora mismo.	Go now.
Métete adentro.	Hop in.
Sean gentiles.	Be kind.
¡Vete de aquí!	Go away!
Vaya despacio.	Go slow.
Estoy enojado.	I'm mad.
Estoy enojada.	I'm mad.
¿Quién corría?	Who ran?
¿Quién corrió?	Who ran?
¿Estoy gordo?	Am I fat?
¿Estoy gorda?	Am I fat?
Sé un hombre.	Be a man.
No te muevas.	Be still.
Arregla esto.	Fix this.
Sujeta a Tom.	Grab Tom.
Pásenla bien.	Have fun.
Ey, chavales.	Hi, guys.
¡Qué encanto!	How cute!
Lo hice bien.	I did OK.
He terminado.	I'm done.
Yo soy libre.	I'm free.
Estoy herido.	I'm hurt.
Me toca a mí.	I'm next.
Estoy limpio.	I'm tidy.
Es divertido.	It's fun.
Besá a Tomás.	Kiss Tom.
Besa a Tomás.	Kiss Tom.
Díselo a Tom.	Tell Tom.
Tom lo sabía.	Tom knew.
Tomás miente.	Tom lies.
Tom renunció.	Tom quit.
Confía en mí.	Trust me.
Prueben esto.	Try this.
Estamos bien.	We're OK.
¿Y ahora qué?	What now?
¿Quién murió?	Who died?
¿Quién es él?	Who's he?
Perdió usted.	You lost.
Respondedme.	Answer me.
Respóndanme.	Answer me.
¿Podemos ir?	Can we go?
Hazlo ahora.	Do it now.
¡Fantástico!	Fantastic!
Tienta esto.	Feel this.
Tiente esto.	Feel this.
Tentad esto.	Feel this.
Agarra esto.	Grab this.
Coge alguno.	Have some.
Tome alguno.	Have some.
Él es viejo.	He is old.
Él es veloz.	He's fast.
Él es bueno.	He's good.
Sostén esto.	Hold this.
¡Qué horror!	How awful!
Te lo ruego.	I beg you.
Puedo volar.	I can fly.
Te entiendo.	I get you.
Ya te pillo.	I get you.
Lo necesito.	I need it.
Dije que no.	I said no.
Te he visto.	I saw you.
Me desperté.	I woke up.
Yo cocinaré.	I'll cook.
Yo me quedo.	I'll stay.
Soy un niño.	I'm a boy.
Estoy feliz.	I'm happy.
Estoy listo.	I'm ready.
¿Es ese Tom?	Is he Tom?
¿Está lejos?	Is it far?
Está fresco.	It's cool.
Está oscuro.	It's dark.
¡Está listo!	It's done!
Guarda esto.	Keep this.
Guarde esto.	Keep this.
Guardá esto.	Keep this.
Mirad atrás.	Look back.
¡Arrestadlo!	Seize him!
¡Capturadlo!	Seize him!
Ella camina.	She walks.
Firmen esto.	Sign this.
Firmad esto.	Sign this.
Sentate ahí.	Sit there.
Tú mantente.	Sit tight.
Quedate acá.	Stay here.
Párate aquí.	Stop here.
Paraos aquí.	Stop here.
